,Country,Language,Year,Value
12229,Mauritius,Gujarati,2000,241.0
12231,Mauritius,Hindi,2000,7250.0
12238,Mauritius,Marathi,2000,1888.0
12246,Mauritius,Tamil,2000,3623.0
12249,Mauritius,Telugu,2000,2169.0
12250,Mauritius,Urdu,2000,1789.0
12254,Mauritius,Arabic,2000,43.0
12276,Mauritius,English,2000,1764.0
12277,Mauritius,French,2000,18780.0
12280,Mauritius,Gujarati,2000,140.0
12282,Mauritius,Hindi,2000,3975.0
12289,Mauritius,Marathi,2000,887.0
12297,Mauritius,Tamil,2000,1893.0
12300,Mauritius,Telugu,2000,1067.0
12301,Mauritius,Urdu,2000,892.0
12305,Mauritius,Arabic,2000,39.0
12327,Mauritius,English,2000,1748.0
12328,Mauritius,French,2000,21173.0
12331,Mauritius,Gujarati,2000,101.0
12333,Mauritius,Hindi,2000,3275.0
12340,Mauritius,Marathi,2000,1001.0
12348,Mauritius,Tamil,2000,1730.0
12351,Mauritius,Telugu,2000,1102.0
12352,Mauritius,Urdu,2000,897.0
12356,Mauritius,Arabic,2000,48.0
12378,Mauritius,English,2000,2260.0
12379,Mauritius,French,2000,29460.0
12382,Mauritius,Gujarati,2000,189.0
12384,Mauritius,Hindi,2000,2158.0
12391,Mauritius,Marathi,2000,487.0
12399,Mauritius,Tamil,2000,1229.0
12402,Mauritius,Telugu,2000,295.0
12403,Mauritius,Urdu,2000,478.0
12407,Mauritius,Arabic,2000,27.0
12429,Mauritius,English,2000,1111.0
12430,Mauritius,French,2000,13716.0
12433,Mauritius,Gujarati,2000,95.0
12435,Mauritius,Hindi,2000,1205.0
12442,Mauritius,Marathi,2000,238.0
12450,Mauritius,Tamil,2000,670.0
12453,Mauritius,Telugu,2000,165.0
12454,Mauritius,Urdu,2000,229.0
12458,Mauritius,Arabic,2000,21.0
12480,Mauritius,English,2000,1149.0
12481,Mauritius,French,2000,15744.0
12484,Mauritius,Gujarati,2000,94.0
12486,Mauritius,Hindi,2000,953.0
12493,Mauritius,Marathi,2000,249.0
12501,Mauritius,Tamil,2000,559.0
12504,Mauritius,Telugu,2000,130.0
12505,Mauritius,Urdu,2000,249.0
12509,Mauritius,Arabic,2000,34.0
12531,Mauritius,English,2000,1252.0
12532,Mauritius,French,2000,10493.0
12535,Mauritius,Gujarati,2000,52.0
12537,Mauritius,Hindi,2000,5092.0
12544,Mauritius,Marathi,2000,1401.0
12552,Mauritius,Tamil,2000,2394.0
12555,Mauritius,Telugu,2000,1874.0
12556,Mauritius,Urdu,2000,1311.0
12560,Mauritius,Arabic,2000,16.0
12582,Mauritius,English,2000,653.0
12583,Mauritius,French,2000,5064.0
12586,Mauritius,Gujarati,2000,45.0
12588,Mauritius,Hindi,2000,2770.0
12595,Mauritius,Marathi,2000,649.0
12603,Mauritius,Tamil,2000,1223.0
12606,Mauritius,Telugu,2000,902.0
12607,Mauritius,Urdu,2000,663.0
12611,Mauritius,Arabic,2000,18.0
12633,Mauritius,English,2000,599.0
12634,Mauritius,French,2000,5429.0
12637,Mauritius,Gujarati,2000,7.0
12639,Mauritius,Hindi,2000,2322.0
12646,Mauritius,Marathi,2000,752.0
12654,Mauritius,Tamil,2000,1171.0
12657,Mauritius,Telugu,2000,972.0
12658,Mauritius,Urdu,2000,648.0
12661,Mayotte,French,2007,6696.0
12664,Mayotte,French,2007,3692.0
12667,Mayotte,French,2007,3004.0
12905,Mexico,Spanish,2005,83704299.0
12985,Mexico,Spanish,2005,40436709.0
13062,Mexico,Spanish,2005,43267590.0
13139,Mexico,Spanish,2005,66236191.0
13216,Mexico,Spanish,2005,31885808.0
13293,Mexico,Spanish,2005,34350383.0
13370,Mexico,Spanish,2005,17468108.0
13447,Mexico,Spanish,2005,8550901.0
13524,Mexico,Spanish,2005,8917207.0
13600,Micronesia (Federated States of),English,2000,1322.0
13610,Montenegro,German,2011,129.0
13612,Montenegro,Hungarian,2011,225.0
13624,Montenegro,German,2011,50.0
13626,Montenegro,Hungarian,2011,73.0
13638,Montenegro,German,2011,79.0
13640,Montenegro,Hungarian,2011,152.0
13652,Montenegro,German,2011,70.0
13654,Montenegro,Hungarian,2011,152.0
13666,Montenegro,German,2011,22.0
13668,Montenegro,Hungarian,2011,44.0
13680,Montenegro,German,2011,48.0
13682,Montenegro,Hungarian,2011,108.0
13694,Montenegro,German,2011,59.0
13696,Montenegro,Hungarian,2011,73.0
13708,Montenegro,German,2011,28.0
13710,Montenegro,Hungarian,2011,29.0
13722,Montenegro,German,2011,31.0
13724,Montenegro,Hungarian,2011,44.0
13736,Montenegro,German,2003,126.0
13738,Montenegro,Hungarian,2003,255.0
13750,Montenegro,German,2003,46.0
13752,Montenegro,Hungarian,2003,78.0
13764,Montenegro,German,2003,80.0
13766,Montenegro,Hungarian,2003,177.0
13778,Montenegro,German,2003,74.0
13780,Montenegro,Hungarian,2003,175.0
13792,Montenegro,German,2003,26.0
13794,Montenegro,Hungarian,2003,50.0
13806,Montenegro,German,2003,48.0
13808,Montenegro,Hungarian,2003,125.0
13820,Montenegro,German,2003,52.0
13822,Montenegro,Hungarian,2003,80.0
13834,Montenegro,German,2003,20.0
13836,Montenegro,Hungarian,2003,28.0
13848,Montenegro,German,2003,32.0
13850,Montenegro,Hungarian,2003,52.0
13859,Morocco,Arabic,2004,4106328.0
13866,Morocco,Arabic,2004,2578256.0
13873,Morocco,Arabic,2004,1528072.0
13880,Morocco,Arabic,2004,2260104.0
13887,Morocco,Arabic,2004,1323134.0
13894,Morocco,Arabic,2004,936970.0
13901,Morocco,Arabic,2004,1846224.0
13908,Morocco,Arabic,2004,1255122.0
13915,Morocco,Arabic,2004,591102.0
14060,Namibia,English,2011,50225.0
14061,Namibia,German,2011,11154.0
14073,Namibia,English,2011,24889.0
14074,Namibia,German,2011,5332.0
14086,Namibia,English,2011,25336.0
14087,Namibia,German,2011,5822.0
14099,Namibia,English,2011,45425.0
14100,Namibia,German,2011,9024.0
14112,Namibia,English,2011,22184.0
14113,Namibia,German,2011,4227.0
14125,Namibia,English,2011,23241.0
14126,Namibia,German,2011,4797.0
14138,Namibia,English,2011,4800.0
14139,Namibia,German,2011,2130.0
14151,Namibia,English,2011,2705.0
14152,Namibia,German,2011,1105.0
14164,Namibia,English,2011,2095.0
14165,Namibia,German,2011,1025.0
14177,Namibia,English,2001,129359.0
14178,Namibia,German,2001,7230.0
14190,Namibia,English,2001,63678.0
14191,Namibia,German,2001,3433.0
14203,Namibia,English,2001,65681.0
14204,Namibia,German,2001,3796.0
14216,Namibia,English,2001,84799.0
14217,Namibia,German,2001,5185.0
14229,Namibia,English,2001,41433.0
14230,Namibia,German,2001,2446.0
14242,Namibia,English,2001,43366.0
14243,Namibia,German,2001,2738.0
14255,Namibia,English,2001,44560.0
14256,Namibia,German,2001,2045.0
14268,Namibia,English,2001,22245.0
14269,Namibia,German,2001,987.0
14281,Namibia,English,2001,22315.0
14282,Namibia,German,2001,1058.0
14294,Nepal,Bengali,2011,21061.0
14317,Nepal,English,2011,2032.0
14320,Nepal,Hindi,2011,77569.0
14350,Nepal,Nepali,2011,11826953.0
14354,Nepal,Oriya,2011,584.0
14357,Nepal,Punjabi,2011,808.0
14375,Nepal,Urdu,2011,691546.0
14386,Nepal,Bengali,2011,12299.0
14409,Nepal,English,2011,1155.0
14412,Nepal,Hindi,2011,45601.0
14442,Nepal,Nepali,2011,5618291.0
14446,Nepal,Oriya,2011,398.0
14449,Nepal,Punjabi,2011,436.0
14467,Nepal,Urdu,2011,344070.0
14478,Nepal,Bengali,2011,8762.0
14501,Nepal,English,2011,877.0
14504,Nepal,Hindi,2011,31968.0
14534,Nepal,Nepali,2011,6208662.0
14538,Nepal,Oriya,2011,186.0
14541,Nepal,Punjabi,2011,372.0
14559,Nepal,Urdu,2011,347476.0
14570,Nepal,Bengali,2011,9141.0
14593,Nepal,English,2011,1235.0
14596,Nepal,Hindi,2011,50143.0
14626,Nepal,Nepali,2011,2346741.0
14630,Nepal,Oriya,2011,516.0
14633,Nepal,Punjabi,2011,614.0
14651,Nepal,Urdu,2011,89760.0
14662,Nepal,Bengali,2011,6040.0
14685,Nepal,English,2011,710.0
14688,Nepal,Hindi,2011,30078.0
14718,Nepal,Nepali,2011,1183563.0
14722,Nepal,Oriya,2011,352.0
14725,Nepal,Punjabi,2011,329.0
14743,Nepal,Urdu,2011,46961.0
14754,Nepal,Bengali,2011,3101.0
14777,Nepal,English,2011,525.0
14780,Nepal,Hindi,2011,20065.0
14810,Nepal,Nepali,2011,1163178.0
14814,Nepal,Oriya,2011,164.0
14817,Nepal,Punjabi,2011,285.0
14835,Nepal,Urdu,2011,42799.0
14846,Nepal,Bengali,2011,11920.0
14869,Nepal,English,2011,797.0
14872,Nepal,Hindi,2011,27426.0
14902,Nepal,Nepali,2011,9480212.0
14906,Nepal,Oriya,2011,68.0
14909,Nepal,Punjabi,2011,194.0
14927,Nepal,Urdu,2011,601786.0
14938,Nepal,Bengali,2011,6259.0
14961,Nepal,English,2011,445.0
14964,Nepal,Hindi,2011,15523.0
14994,Nepal,Nepali,2011,4434728.0
14998,Nepal,Oriya,2011,46.0
15001,Nepal,Punjabi,2011,107.0
15019,Nepal,Urdu,2011,297109.0
15030,Nepal,Bengali,2011,5661.0
15053,Nepal,English,2011,352.0
15056,Nepal,Hindi,2011,11903.0
15086,Nepal,Nepali,2011,5045484.0
15090,Nepal,Oriya,2011,22.0
15093,Nepal,Punjabi,2011,87.0
15111,Nepal,Urdu,2011,304677.0
15122,Nepal,Bengali,2001,23602.0
15146,Nepal,English,2001,1037.0
15149,Nepal,Hindi,2001,105765.0
15181,Nepal,Nepali,2001,11053255.0
15185,Nepal,Oriya,2001,159.0
15188,Nepal,Punjabi,2001,1165.0
15206,Nepal,Urdu,2001,174840.0
15216,Nepal,Bengali,2001,12881.0
15240,Nepal,English,2001,588.0
15243,Nepal,Hindi,2001,61624.0
15275,Nepal,Nepali,2001,5422233.0
15279,Nepal,Oriya,2001,93.0
15282,Nepal,Punjabi,2001,649.0
15300,Nepal,Urdu,2001,90223.0
15310,Nepal,Bengali,2001,10721.0
15334,Nepal,English,2001,449.0
15337,Nepal,Hindi,2001,44141.0
15369,Nepal,Nepali,2001,5631022.0
15373,Nepal,Oriya,2001,66.0
15376,Nepal,Punjabi,2001,516.0
15394,Nepal,Urdu,2001,84617.0
15403,New Zealand,Amharigna,2006,636.0
15404,New Zealand,Arabic,2006,9852.0
15410,New Zealand,Bengali,2006,2265.0
15419,New Zealand,Czech,2006,1050.0
15422,New Zealand,English,2006,3673626.0
15426,New Zealand,French,2006,53754.0
15429,New Zealand,German,2006,37509.0
15431,New Zealand,Gujarati,2006,15870.0
15435,New Zealand,Hindi,2006,44586.0
15436,New Zealand,Hungarian,2006,1476.0
15443,New Zealand,Javanese,2006,87.0
15444,New Zealand,Kannada,2006,891.0
15446,New Zealand,Khmer,2006,6039.0
15454,New Zealand,Malayalam,2006,2139.0
15457,New Zealand,Marathi,2006,2562.0
15459,New Zealand,Nepali,2006,612.0
15462,New Zealand,Oriya,2006,51.0
15464,New Zealand,Polish,2006,2592.0
15467,New Zealand,Punjabi,2006,10713.0
15468,New Zealand,Romanian,2006,1857.0
15469,New Zealand,Russian,2006,7896.0
15478,New Zealand,Spanish,2006,21642.0
15482,New Zealand,Tamil,2006,5634.0
15483,New Zealand,Telugu,2006,2838.0
15484,New Zealand,Thai,2006,6300.0
15488,New Zealand,Ukrainian,2006,714.0
15489,New Zealand,Urdu,2006,4251.0
15565,New Zealand,Amharigna,2006,294.0
15566,New Zealand,Arabic,2006,5292.0
15572,New Zealand,Bengali,2006,1188.0
15581,New Zealand,Czech,2006,510.0
15584,New Zealand,English,2006,1789299.0
15588,New Zealand,French,2006,21603.0
15591,New Zealand,German,2006,17319.0
15593,New Zealand,Gujarati,2006,7755.0
15597,New Zealand,Hindi,2006,22191.0
15598,New Zealand,Hungarian,2006,744.0
15605,New Zealand,Javanese,2006,51.0
15606,New Zealand,Kannada,2006,459.0
15608,New Zealand,Khmer,2006,2811.0
15616,New Zealand,Malayalam,2006,1038.0
15619,New Zealand,Marathi,2006,1305.0
15621,New Zealand,Nepali,2006,345.0
15624,New Zealand,Oriya,2006,27.0
15626,New Zealand,Polish,2006,1173.0
15629,New Zealand,Punjabi,2006,5685.0
15630,New Zealand,Romanian,2006,894.0
15631,New Zealand,Russian,2006,3543.0
15640,New Zealand,Spanish,2006,9804.0
15644,New Zealand,Tamil,2006,2787.0
15645,New Zealand,Telugu,2006,1467.0
15646,New Zealand,Thai,2006,2493.0
15650,New Zealand,Ukrainian,2006,288.0
15651,New Zealand,Urdu,2006,2355.0
15727,New Zealand,Amharigna,2006,342.0
15728,New Zealand,Arabic,2006,4563.0
15734,New Zealand,Bengali,2006,1077.0
15743,New Zealand,Czech,2006,537.0
15746,New Zealand,English,2006,1884324.0
15750,New Zealand,French,2006,32151.0
15753,New Zealand,German,2006,20193.0
15755,New Zealand,Gujarati,2006,8118.0
15759,New Zealand,Hindi,2006,22398.0
15760,New Zealand,Hungarian,2006,729.0
15767,New Zealand,Javanese,2006,33.0
15768,New Zealand,Kannada,2006,432.0
15770,New Zealand,Khmer,2006,3231.0
15778,New Zealand,Malayalam,2006,1098.0
15781,New Zealand,Marathi,2006,1260.0
15783,New Zealand,Nepali,2006,267.0
15786,New Zealand,Oriya,2006,24.0
15788,New Zealand,Polish,2006,1416.0
15791,New Zealand,Punjabi,2006,5028.0
15792,New Zealand,Romanian,2006,966.0
15793,New Zealand,Russian,2006,4350.0
15802,New Zealand,Spanish,2006,11835.0
15806,New Zealand,Tamil,2006,2850.0
15807,New Zealand,Telugu,2006,1371.0
15808,New Zealand,Thai,2006,3810.0
15812,New Zealand,Ukrainian,2006,426.0
15813,New Zealand,Urdu,2006,1893.0
15889,New Zealand,Amharigna,2006,630.0
15890,New Zealand,Arabic,2006,9732.0
15896,New Zealand,Bengali,2006,2244.0
15905,New Zealand,Czech,2006,936.0
15908,New Zealand,English,2006,3151434.0
15912,New Zealand,French,2006,47196.0
15915,New Zealand,German,2006,31896.0
15917,New Zealand,Gujarati,2006,15708.0
15921,New Zealand,Hindi,2006,44226.0
15922,New Zealand,Hungarian,2006,1386.0
15929,New Zealand,Javanese,2006,75.0
15930,New Zealand,Kannada,2006,885.0
15932,New Zealand,Khmer,2006,5994.0
15940,New Zealand,Malayalam,2006,2133.0
15943,New Zealand,Marathi,2006,2547.0
15945,New Zealand,Nepali,2006,567.0
15948,New Zealand,Oriya,2006,51.0
15950,New Zealand,Polish,2006,2475.0
15953,New Zealand,Punjabi,2006,10299.0
15954,New Zealand,Romanian,2006,1737.0
15955,New Zealand,Russian,2006,7581.0
15964,New Zealand,Spanish,2006,19230.0
15968,New Zealand,Tamil,2006,5604.0
15969,New Zealand,Telugu,2006,2829.0
15970,New Zealand,Thai,2006,6021.0
15974,New Zealand,Ukrainian,2006,681.0
15975,New Zealand,Urdu,2006,4197.0
16051,New Zealand,Amharigna,2006,291.0
16052,New Zealand,Arabic,2006,5220.0
16058,New Zealand,Bengali,2006,1173.0
16067,New Zealand,Czech,2006,456.0
16070,New Zealand,English,2006,1521618.0
16074,New Zealand,French,2006,19020.0
16077,New Zealand,German,2006,14676.0
16079,New Zealand,Gujarati,2006,7662.0
16083,New Zealand,Hindi,2006,21990.0
16084,New Zealand,Hungarian,2006,702.0
16091,New Zealand,Javanese,2006,48.0
16092,New Zealand,Kannada,2006,456.0
16094,New Zealand,Khmer,2006,2790.0
16102,New Zealand,Malayalam,2006,1035.0
16105,New Zealand,Marathi,2006,1296.0
16107,New Zealand,Nepali,2006,315.0
16110,New Zealand,Oriya,2006,27.0
16112,New Zealand,Polish,2006,1110.0
16115,New Zealand,Punjabi,2006,5472.0
16116,New Zealand,Romanian,2006,834.0
16117,New Zealand,Russian,2006,3399.0
16126,New Zealand,Spanish,2006,8694.0
16130,New Zealand,Tamil,2006,2775.0
16131,New Zealand,Telugu,2006,1461.0
16132,New Zealand,Thai,2006,2391.0
16136,New Zealand,Ukrainian,2006,276.0
16137,New Zealand,Urdu,2006,2325.0
16213,New Zealand,Amharigna,2006,336.0
16214,New Zealand,Arabic,2006,4512.0
16220,New Zealand,Bengali,2006,1071.0
16229,New Zealand,Czech,2006,483.0
16232,New Zealand,English,2006,1629816.0
16236,New Zealand,French,2006,28173.0
16239,New Zealand,German,2006,17220.0
16241,New Zealand,Gujarati,2006,8043.0
16245,New Zealand,Hindi,2006,22236.0
16246,New Zealand,Hungarian,2006,684.0
16253,New Zealand,Javanese,2006,30.0
16254,New Zealand,Kannada,2006,429.0
16256,New Zealand,Khmer,2006,3204.0
16264,New Zealand,Malayalam,2006,1098.0
16267,New Zealand,Marathi,2006,1251.0
16269,New Zealand,Nepali,2006,255.0
16272,New Zealand,Oriya,2006,24.0
16274,New Zealand,Polish,2006,1365.0
16277,New Zealand,Punjabi,2006,4824.0
16278,New Zealand,Romanian,2006,903.0
16279,New Zealand,Russian,2006,4179.0
16288,New Zealand,Spanish,2006,10536.0
16292,New Zealand,Tamil,2006,2829.0
16293,New Zealand,Telugu,2006,1368.0
16294,New Zealand,Thai,2006,3630.0
16298,New Zealand,Ukrainian,2006,405.0
16299,New Zealand,Urdu,2006,1872.0
16375,New Zealand,Amharigna,2006,6.0
16376,New Zealand,Arabic,2006,120.0
16382,New Zealand,Bengali,2006,21.0
16391,New Zealand,Czech,2006,114.0
16394,New Zealand,English,2006,522189.0
16398,New Zealand,French,2006,6564.0
16401,New Zealand,German,2006,5613.0
16403,New Zealand,Gujarati,2006,165.0
16407,New Zealand,Hindi,2006,360.0
16408,New Zealand,Hungarian,2006,87.0
16415,New Zealand,Javanese,2006,9.0
16416,New Zealand,Kannada,2006,3.0
16418,New Zealand,Khmer,2006,45.0
16426,New Zealand,Malayalam,2006,6.0
16429,New Zealand,Marathi,2006,15.0
16431,New Zealand,Nepali,2006,42.0
16434,New Zealand,Oriya,2006,0.0
16436,New Zealand,Polish,2006,117.0
16439,New Zealand,Punjabi,2006,414.0
16440,New Zealand,Romanian,2006,120.0
16441,New Zealand,Russian,2006,315.0
16450,New Zealand,Spanish,2006,2412.0
16454,New Zealand,Tamil,2006,27.0
16455,New Zealand,Telugu,2006,9.0
16456,New Zealand,Thai,2006,282.0
16460,New Zealand,Ukrainian,2006,33.0
16461,New Zealand,Urdu,2006,57.0
16537,New Zealand,Amharigna,2006,3.0
16538,New Zealand,Arabic,2006,69.0
16544,New Zealand,Bengali,2006,9.0
16553,New Zealand,Czech,2006,57.0
16556,New Zealand,English,2006,267681.0
16560,New Zealand,French,2006,2583.0
16563,New Zealand,German,2006,2643.0
16565,New Zealand,Gujarati,2006,90.0
16569,New Zealand,Hindi,2006,198.0
16570,New Zealand,Hungarian,2006,42.0
16577,New Zealand,Javanese,2006,3.0
16578,New Zealand,Kannada,2006,6.0
16580,New Zealand,Khmer,2006,18.0
16588,New Zealand,Malayalam,2006,3.0
16591,New Zealand,Marathi,2006,9.0
16593,New Zealand,Nepali,2006,30.0
16596,New Zealand,Oriya,2006,0.0
16598,New Zealand,Polish,2006,63.0
16601,New Zealand,Punjabi,2006,213.0
16602,New Zealand,Romanian,2006,60.0
16603,New Zealand,Russian,2006,141.0
16612,New Zealand,Spanish,2006,1110.0
16616,New Zealand,Tamil,2006,9.0
16617,New Zealand,Telugu,2006,6.0
16618,New Zealand,Thai,2006,102.0
16622,New Zealand,Ukrainian,2006,12.0
16623,New Zealand,Urdu,2006,33.0
16699,New Zealand,Amharigna,2006,3.0
16700,New Zealand,Arabic,2006,48.0
16706,New Zealand,Bengali,2006,9.0
16715,New Zealand,Czech,2006,60.0
16718,New Zealand,English,2006,254508.0
16722,New Zealand,French,2006,3981.0
16725,New Zealand,German,2006,2973.0
16727,New Zealand,Gujarati,2006,75.0
16731,New Zealand,Hindi,2006,162.0
16732,New Zealand,Hungarian,2006,48.0
16739,New Zealand,Javanese,2006,6.0
16740,New Zealand,Kannada,2006,0.0
16742,New Zealand,Khmer,2006,27.0
16750,New Zealand,Malayalam,2006,3.0
16753,New Zealand,Marathi,2006,6.0
16755,New Zealand,Nepali,2006,12.0
16758,New Zealand,Oriya,2006,0.0
16760,New Zealand,Polish,2006,54.0
16763,New Zealand,Punjabi,2006,204.0
16764,New Zealand,Romanian,2006,63.0
16765,New Zealand,Russian,2006,171.0
16774,New Zealand,Spanish,2006,1299.0
16778,New Zealand,Tamil,2006,18.0
16779,New Zealand,Telugu,2006,3.0
16780,New Zealand,Thai,2006,180.0
16784,New Zealand,Ukrainian,2006,21.0
16785,New Zealand,Urdu,2006,21.0
16861,New Zealand,Amharigna,2001,468.0
16862,New Zealand,Arabic,2001,7956.0
16869,New Zealand,Bengali,2001,1467.0
16878,New Zealand,Czech,2001,861.0
16881,New Zealand,English,2001,3425304.0
16885,New Zealand,French,2001,49719.0
16888,New Zealand,German,2001,33984.0
16890,New Zealand,Gujarati,2001,11145.0
16894,New Zealand,Hindi,2001,22749.0
16895,New Zealand,Hungarian,2001,1191.0
16902,New Zealand,Javanese,2001,69.0
16903,New Zealand,Kannada,2001,414.0
16905,New Zealand,Khmer,2001,4989.0
16913,New Zealand,Malayalam,2001,588.0
16916,New Zealand,Marathi,2001,861.0
16918,New Zealand,Nepali,2001,396.0
16921,New Zealand,Oriya,2001,48.0
16923,New Zealand,Polish,2001,2463.0
16926,New Zealand,Punjabi,2001,5541.0
16927,New Zealand,Romanian,2001,753.0
16928,New Zealand,Russian,2001,5550.0
16937,New Zealand,Spanish,2001,14676.0
16941,New Zealand,Tamil,2001,3807.0
16942,New Zealand,Telugu,2001,1419.0
16943,New Zealand,Thai,2001,4620.0
16947,New Zealand,Ukrainian,2001,516.0
16948,New Zealand,Urdu,2001,2949.0
17027,New Zealand,Amharigna,2001,234.0
17028,New Zealand,Arabic,2001,4308.0
17035,New Zealand,Bengali,2001,783.0
17044,New Zealand,Czech,2001,429.0
17047,New Zealand,English,2001,1667526.0
17051,New Zealand,French,2001,20103.0
17054,New Zealand,German,2001,15570.0
17056,New Zealand,Gujarati,2001,5463.0
17060,New Zealand,Hindi,2001,11193.0
17061,New Zealand,Hungarian,2001,600.0
17068,New Zealand,Javanese,2001,39.0
17069,New Zealand,Kannada,2001,219.0
17071,New Zealand,Khmer,2001,2361.0
17079,New Zealand,Malayalam,2001,288.0
17082,New Zealand,Marathi,2001,417.0
17084,New Zealand,Nepali,2001,222.0
17087,New Zealand,Oriya,2001,21.0
17089,New Zealand,Polish,2001,1152.0
17092,New Zealand,Punjabi,2001,2904.0
17093,New Zealand,Romanian,2001,360.0
17094,New Zealand,Russian,2001,2691.0
17103,New Zealand,Spanish,2001,6561.0
17107,New Zealand,Tamil,2001,1932.0
17108,New Zealand,Telugu,2001,729.0
17109,New Zealand,Thai,2001,1908.0
17113,New Zealand,Ukrainian,2001,237.0
17114,New Zealand,Urdu,2001,1674.0
17190,New Zealand,Amharigna,2001,234.0
17191,New Zealand,Arabic,2001,3648.0
17198,New Zealand,Bengali,2001,684.0
17207,New Zealand,Czech,2001,429.0
17210,New Zealand,English,2001,1757778.0
17214,New Zealand,French,2001,29619.0
17217,New Zealand,German,2001,18414.0
17219,New Zealand,Gujarati,2001,5685.0
17223,New Zealand,Hindi,2001,11553.0
17224,New Zealand,Hungarian,2001,591.0
17231,New Zealand,Javanese,2001,30.0
17232,New Zealand,Kannada,2001,195.0
17234,New Zealand,Khmer,2001,2628.0
17242,New Zealand,Malayalam,2001,300.0
17245,New Zealand,Marathi,2001,447.0
17247,New Zealand,Nepali,2001,174.0
17250,New Zealand,Oriya,2001,27.0
17252,New Zealand,Polish,2001,1311.0
17255,New Zealand,Punjabi,2001,2640.0
17256,New Zealand,Romanian,2001,390.0
17257,New Zealand,Russian,2001,2856.0
17266,New Zealand,Spanish,2001,8115.0
17270,New Zealand,Tamil,2001,1878.0
17271,New Zealand,Telugu,2001,690.0
17272,New Zealand,Thai,2001,2712.0
17276,New Zealand,Ukrainian,2001,282.0
17277,New Zealand,Urdu,2001,1275.0
17353,New Zealand,Amharigna,2001,465.0
17354,New Zealand,Arabic,2001,7884.0
17361,New Zealand,Bengali,2001,1458.0
17370,New Zealand,Czech,2001,804.0
17373,New Zealand,English,2001,2932485.0
17377,New Zealand,French,2001,44097.0
17380,New Zealand,German,2001,29028.0
17382,New Zealand,Gujarati,2001,10998.0
17386,New Zealand,Hindi,2001,22551.0
17387,New Zealand,Hungarian,2001,1122.0
17394,New Zealand,Javanese,2001,66.0
17395,New Zealand,Kannada,2001,411.0
17397,New Zealand,Khmer,2001,4965.0
17405,New Zealand,Malayalam,2001,579.0
17408,New Zealand,Marathi,2001,858.0
17410,New Zealand,Nepali,2001,369.0
17413,New Zealand,Oriya,2001,48.0
17415,New Zealand,Polish,2001,2376.0
17418,New Zealand,Punjabi,2001,5271.0
17419,New Zealand,Romanian,2001,735.0
17420,New Zealand,Russian,2001,5355.0
17429,New Zealand,Spanish,2001,13254.0
17433,New Zealand,Tamil,2001,3786.0
17434,New Zealand,Telugu,2001,1413.0
17435,New Zealand,Thai,2001,4431.0
17439,New Zealand,Ukrainian,2001,504.0
17440,New Zealand,Urdu,2001,2901.0
17516,New Zealand,Amharigna,2001,234.0
17517,New Zealand,Arabic,2001,4263.0
17524,New Zealand,Bengali,2001,780.0
17533,New Zealand,Czech,2001,405.0
17536,New Zealand,English,2001,1413489.0
17540,New Zealand,French,2001,17826.0
17543,New Zealand,German,2001,13236.0
17545,New Zealand,Gujarati,2001,5388.0
17549,New Zealand,Hindi,2001,11097.0
17550,New Zealand,Hungarian,2001,561.0
17557,New Zealand,Javanese,2001,39.0
17558,New Zealand,Kannada,2001,216.0
17560,New Zealand,Khmer,2001,2349.0
17568,New Zealand,Malayalam,2001,285.0
17571,New Zealand,Marathi,2001,417.0
17573,New Zealand,Nepali,2001,201.0
17576,New Zealand,Oriya,2001,21.0
17578,New Zealand,Polish,2001,1110.0
17581,New Zealand,Punjabi,2001,2763.0
17582,New Zealand,Romanian,2001,351.0
17583,New Zealand,Russian,2001,2601.0
17592,New Zealand,Spanish,2001,5886.0
17596,New Zealand,Tamil,2001,1917.0
17597,New Zealand,Telugu,2001,726.0
17598,New Zealand,Thai,2001,1827.0
17602,New Zealand,Ukrainian,2001,231.0
17603,New Zealand,Urdu,2001,1641.0
17679,New Zealand,Amharigna,2001,234.0
17680,New Zealand,Arabic,2001,3621.0
17687,New Zealand,Bengali,2001,678.0
17696,New Zealand,Czech,2001,396.0
17699,New Zealand,English,2001,1518996.0
17703,New Zealand,French,2001,26271.0
17706,New Zealand,German,2001,15792.0
17708,New Zealand,Gujarati,2001,5607.0
17712,New Zealand,Hindi,2001,11457.0
17713,New Zealand,Hungarian,2001,558.0
17720,New Zealand,Javanese,2001,30.0
17721,New Zealand,Kannada,2001,195.0
17723,New Zealand,Khmer,2001,2616.0
17731,New Zealand,Malayalam,2001,294.0
17734,New Zealand,Marathi,2001,441.0
17736,New Zealand,Nepali,2001,168.0
17739,New Zealand,Oriya,2001,27.0
17741,New Zealand,Polish,2001,1263.0
17744,New Zealand,Punjabi,2001,2508.0
17745,New Zealand,Romanian,2001,384.0
17746,New Zealand,Russian,2001,2754.0
17755,New Zealand,Spanish,2001,7368.0
17759,New Zealand,Tamil,2001,1866.0
17760,New Zealand,Telugu,2001,687.0
17761,New Zealand,Thai,2001,2604.0
17765,New Zealand,Ukrainian,2001,273.0
17766,New Zealand,Urdu,2001,1263.0
17842,New Zealand,Amharigna,2001,3.0
17843,New Zealand,Arabic,2001,75.0
17850,New Zealand,Bengali,2001,9.0
17859,New Zealand,Czech,2001,57.0
17862,New Zealand,English,2001,492819.0
17866,New Zealand,French,2001,5622.0
17869,New Zealand,German,2001,4956.0
